einschreiten	O
.	O
Beim	O
Löschen	O
von	O
Feuerstellen	O
warfen	O
einzelne	O
Parkbesucher	O
Flaschen	O
auf	O
die	O
Einsatzkräfte	O
,	O
wobei	O
zwei	O
Polizisten	O
leicht	O
verletzt	O
wurden	O
.	O
Des	O
Weiteren	O
wurde	O
im	O
Park	O
mehrmals	O
Pyrotechnik	O
abgebrannt	O
.	O
In	O
der	O
Walpurgisnacht	O
waren	O
rund	O
2400	O
Polizeibeamte	O
im	O
Einsatz	O
.	O
Insgesamt	O
nahm	O
die	O
Polizei	O
15	O
Personen	O
vorübergehend	O
fest	O
,	O
die	O
alle	O
nach	O
den	O
polizeilichen	O
Maßnahmen	O
wieder	O
entlassen	O
wurden	O
.	O
Mitte/Lichtenberg/Reinickendorf	O
/	O
Treptow-Köpenick	O
Unbekannte	O
Täter	O
haben	O
in	O
der	O
vergangenen	O
Nacht	O
drei	O
Pkw	O
und	O
einen	O
Anhänger	O
durch	O
Feuer	O
beschädigt	O
.	O
Gegen	O
22.00	O
Uhr	TIME
brannte	O
auf	O
einem	O
Hinterhof	O
in	O
der	O
Müllerstraße	LOCATION
in	O
Wedding	O
ein	O
20	O
Jahre	O
alter	O
und	O
teilweise	O
ausgeschlachteter	O
Pkw	O
„	O
VW	O
Golf	O
``	O
.	O
Anwohner	O
alarmierten	O
die	O
Feuerwehr	O
,	O
die	O
den	O
Brand	O
löschte	O
,	O
bevor	O
die	O
Flammen	O
auf	O
andere	O
Fahrzeuge	O
übergreifen	O
konnten	O
.	O
Ein	O
technischer	O
Defekt	O
scheidet	O
nach	O
ersten	O
Ermittlungen	O
aus	O
.	O
Ein	O
Zeuge	O
alarmierte	O
die	O
Feuerwehr	O
gegen	O
1:30	O
Uhr	TIME
in	O
den	O
Graaler	O
Weg	O
im	O
Ortsteil	O
Neu-Hohenschönhausen	O
.	O
Dort	O
brannte	O
ein	O
fast	O
zehn	O
Meter	O
langer	O
Lkw-Anhänger	O
.	O
Die	O
Plane	O
und	O
Gestellteile	O
wurden	O
völlig	O
zerstört	O
.	O
Hinweise	O
auf	O
eine	O
politische	O
Motivation	O
liegen	O
zurzeit	O
nicht	O
vor	O
.	O
Gegen	O
2:50	O
Uhr	TIME
bemerkte	O
ein	O
Passant	O
ein	O
Feuer	O
auf	O
einem	O
Mieterparkplatz	O
am	O
Wilhelmsruher	O
Damm	O
in	O
Reinickendorf	O
und	O
informierte	O
die	O
Feuerwehr	O
.	O
In	O
Flammen	O
standen	O
ein	O
Pkw	O
„	O
BMW	O
``	O
Cabrio	O
und	O
ein	O
daneben	O
geparkter	O
„	O
Alfa	O
Romeo	O
``	O
.	O
Beide	O
Fahrzeuge	O
brannten	O
fast	O
vollständig	O
aus	O
.	O
Die	O
Polizei	O
geht	O
von	O
einer	O
Vorsatztat	O
aus	O
.	O
Ein	O
politisches	O
Motiv	O
ist	O
gegenwärtig	O
nicht	O
ersichtlich	O
.	O
Zeugen	O
riefen	O
zehn	O
Minuten	O
später	O
die	O
Feuerwehr	O
zu	O
einem	O
Parkplatz	O
an	O
der	O
Köpenicker	O
Landstraße	LOCATION
im	O
Ortsteil	O
Plänterwald	O
,	O
wo	O
sie	O
ein	O
Feuer	O
an	O
einem	O
„	O
Renault	O
Megane	O
``	O
bemerkt	O
hatten	O
.	O
Zwei	O
links	O
und	O
rechts	O
daneben	O
geparkte	O
Fahrzeuge	O
„	O
VW	O
``	O
und	O
„	O
Chevrolet	O
``	O
wurden	O
durch	O
die	O
Hitze	O
beschädigt	O
.	O
Die	O
Polizei	O
zieht	O
ein	O
politisches	O
Motiv	O
in	O
Betracht	O
.	O
Gestern	O
Nachmittag	O
musste	O
ein	O
Zug	O
der	O
U-Bahn-Linie	O
7	O
in	O
Kreuzberg	O
gestoppt	O
werden	O
.	O
Gegen	O
14.30	O
Uhr	TIME
,	O
kurz	O
bevor	O
ein	O
Zug	O
vom	O
U-Bahnhof	O
Gneisenaustraße	LOCATION
weiter	O
fahren	O
sollte	O
,	O
schoss	O
ein	O
Mann	O
im	O
Waggon	O
zwei	O
Mal	O
mit	O
einer	O
Reizgaswaffe	O
in	O
Richtung	O
eines	O
20-Jährigen	O
und	O
sprang	O
aus	O
dem	O
Waggon	O
.	O
Das	O
Opfer	O
wurde	O
aufgrund	O
von	O
Reizungen	O
der	O
Schleimhäute	O
in	O
einem	O
Krankenhaus	O
ambulant	O
behandelt	O
werden	O
.	O
Zwei	O
weitere	O
Fahrgäste	O
,	O
ein	O
23-jähriger	O
Mann	O
und	O
eine	O
67-jährige	O
Frau	O
,	O
wurden	O
ebenso	O
verletzt	O
und	O
wurden	O
vor	O
Ort	O
durch	O
die	O
Feuerwehr	O
behandelt	O
.	O
Die	O
Hintergründe	O
der	O
Tat	O
sind	O
Gegenstand	O
der	O
Ermittlungen	O
,	O
die	O
von	O
der	O
Kriminalpolizei	O
der	O
Direktion	O
5	O
weitergeführt	O
werden	O
.	O
Der	O
Zugverkehr	O
in	O
Richtung	O
Rathaus	O
Spandau	O
war	O
von	O
14.30	O
Uhr	TIME
bis	O
14.55	O
Uhr	TIME
unterbrochen	O
.	O
Umfangreiche	O
polizeiliche	O
Ermittlungen	O
im	O
Bereich	O
des	O
Märkischen	O
Viertels	O
führten	O
heute	O
früh	O
zur	O
Festnahme	O
eines	O
Sexualstraftäters	O
.	O
Der	O
Mann	O
war	O
bereits	O
in	O
der	O
Vergangenheit	O
einschlägig	O
in	O
Erscheinung	O
getreten	O
und	O
steht	O
unter	O
justizieller	O
Führungsaufsicht	O
.	O
Dabei	O
war	O
es	O
ihm	O
untersagt	O
,	O
Kontakt	O
zu	O
Minderjährigen	O
ohne	O
Anwesenheit	O
von	O
deren	O
Erziehungsberechtigten	O
aufzunehmen	O
.	O
Dennoch	O
suchte	O
er	O
beharrlich	O
den	O
Kontakt	O
zu	O
vorwiegend	O
minderjährigen	O
Jungen	O
und	O
ignorierte	O
auch	O
wiederholte	O
polizeilichen	O
Ansprachen	O
und	O
Strafanzeigen	O
wegen	O
mehrfacher	O
Verstöße	O
gegen	O
das	O
Kontaktverbot	O
.	O
In	O
einem	O
Fall	O
beherbergte	O
er	O
in	O
seiner	O
Wohnung	O
sogar	O
einen	O
Jungen	O
über	O
einen	O
längeren	O
Zeitraum	O
.	O
Seit	O
mehreren	O
Wochen	O
wurden	O
intensive	O
und	O
komplexe	O
polizeiliche	O
Maßnahmen	O
durchgeführt	O
,	O
die	O
nicht	O
nur	O
zur	O
Einleitung	O
weiterer	O
Strafverfahren	O
wegen	O
Verstößen	O
gegen	O
das	O
Kontaktverbot	O
,	O
sondern	O
in	O
einem	O
Fall	O
auch	O
wegen	O
Verdachts	O
des	O
sexuellen	O
Missbrauchs	O
zum	O
Nachteil	O
eines	O
Jungen	O
führten	O
.	O
Durch	O
die	O
Staatsanwaltschaft	O
Berlin	O
wurde	O
ein	O
Haftbefehl	O
beim	O
Landgericht	O
erwirkt	O
,	O
der	O
heute	O
gegen	O
8	O
Uhr	TIME
in	O
der	O
Wohnung	O
des	O
62-Jährigen	O
in	O
Reinickendorf	O
vollstreckt	O
wurde	O
.	O
In	O
der	O
vergangenen	O
Nacht	O
wurde	O
ein	O
Feuer	O
an	O
einer	O
Notunterkunft	O
für	O
Flüchtlinge	O
in	O
Köpenick	O
gelegt	O
.	O
Zwei	O
Männer	O
besprühten	O
nach	O
bisherigen	O
Erkenntnissen	O
kurz	O
vor	O
23	O
Uhr	TIME
eine	O
Notausgangstür	O
aus	O
Metall	O
des	O
Flüchtlingsheims	O
in	O
der	O
Salvador-Allende-Straße	LOCATION
mit	O
einer	O
Flüssigkeit	O
und	O
zündeten	O
sie	O
an	O
.	O
Einer	O
der	O
Täter	O
zeigte	O
dabei	O
den	O
Hitlergruß	O
.	O
Anschließend	O
entfernten	O
sich	O
die	O
beiden	O
Täter	O
.	O
Wenige	O
Minuten	O
später	O
erloschen	O
die	O
Flammen	O
von	O
selbst	O
.	O
Personen	O
kamen	O
nicht	O
zu	O
Schaden	O
.	O
Ein	O
Bewohner	O
hatte	O
die	O
beiden	O
Männer	O
gesehen	O
und	O
einen	O
Wachmann	O
informiert	O
,	O
der	O
seinerseits	O
die	O
Polizei	O
alarmierte	O
.	O
Die	O
Brandstiftung	O
wurde	O
durch	O
die	O
Videoüberwachung	O
aufgenommen	O
.	O
Anhand	O
der	O
Aufnahmen	O
wurden	O
ein	O
20-jähriger	O
und	O
ein	O
21-jähriger	O
Mann	O
als	O
Tatverdächtige	O
in	O
der	O
Umgebung	O
des	O
Flüchtlingsheims	O
festgenommen	O
.	O
Der	O
polizeiliche	O
Staatsschutz	O
hat	O
die	O
Ermittlungen	O
wegen	O
versuchter	O
schwerer	O
Brandstiftung	O
übernommen	O
.	O
Nachdem	O
in	O
der	O
vergangenen	O
Nacht	O
zwei	O
Männer	O
in	O
Moabit	O
beleidigt	O
,	O
mit	O
Flaschen	O
beworfen	O
und	O
mit	O
einem	O
Messer	O
bedroht	O
wurden	O
,	O
haben	O
alarmierte	O
Polizisten	O
einen	O
Mann	O
festgenommen	O
.	O
Gegen	O
22.40	O
Uhr	TIME
liefen	O
die	O
23	O
und	O
28	O
Jahre	O
alten	O
Männer	O
die	O
Beusselstraße	LOCATION
entlang	O
,	O
als	O
sie	O
aus	O
einer	O
Personengruppe	O
heraus	O
homophob	O
beleidigt	O
und	O
mit	O
Flaschen	O
beworfen	O
wurden	O
.	O
Die	O
Flaschen	O
verfehlten	O
die	O
beiden	O
.	O
Sie	O
wurden	O
aber	O
von	O
den	O
Personen	O
verfolgt	O
und	O
fortwährend	O
beleidigt	O
.	O
An	O
der	O
Kreuzung	O
Beusselstraße	LOCATION
/	O
Alt-Moabit	O
packte	O
einer	O
aus	O
der	O
Gruppe	O
den	O
28-Jährigen	O
am	O
Kragen	O
und	O
trat	O
mehrfach	O
gegen	O
dessen	O
Bein	O
.	O
Während	O
dieser	O
sich	O
losreißen	O
und	O
wegrennen	O
konnte	O
,	O
wurde	O
sein	O
Begleiter	O
nun	O
Ziel	O
weiterer	O
Tritte	O
und	O
Schläge	O
.	O
Hierbei	O
ergriff	O
einer	O
der	O
Täter	O
den	O
23-Jährigen	O
am	O
Arm	O
,	O
hielt	O
ihm	O
ein	O
Messer	O
an	O
den	O
Hals	O
und	O
schlug	O
gemeinsam	O
mit	O
den	O
anderen	O
auf	O
den	O
mittlerweile	O
am	O
Boden	O
Liegenden	O
ein	O
.	O
Die	O
Angreifer	O
ließen	O
von	O
ihrem	O
Opfer	O
ab	O
,	O
als	O
der	O
28-Jährige	O
die	O
Polizei	O
alarmierte	O
.	O
Sie	O
entfernten	O
sich	O
in	O
Richtung	O
Turmstraße	LOCATION
.	O
Im	O
Zuge	O
der	O
Nachermittlungen	O
wurde	O
ein	O
40	O
Jahre	O
alter	O
Mann	O
in	O
einem	O
Café	O
,	O
aus	O
dem	O
heraus	O
die	O
Personengruppe	O
agiert	O
haben	O
soll	O
,	O
festgenommen	O
und	O
dem	O
Polizeilichen	O
Staatsschutz	O
des	O
Landeskriminalamtes	O
überstellt	O
.	O
Gemeinsame	O
Pressemeldung	O
Polizei	O
Berlin	O
und	O
Staatsanwaltschaft	O
Berlin	O
Friedrichshain-Kreuzberg/Neuk	O
ölln	O
In	O
Zusammenhang	O
mit	O
einem	O
Angriff	O
auf	O
einen	O
31-jährigen	O
Mann	O
am	O
25	O
.	O
April	O
2014	O
,	O
bei	O
dem	O
er	O
aus	O
einer	O
Gruppe	O
Jugendlicher	O
heraus	O
angegriffen	O
und	O
schwer	O
verletzt	O
worden	O
war	O
,	O
haben	O
Beamte	O
des	O
Landeskriminalamtes	O
heute	O
früh	O
drei	O
Tatverdächtige	O
mit	O
richterlichen	O
Beschlüssen	O
an	O
ihren	O
Wohnanschriften	O
festgenommen	O
.	O
Wie	O
berichtet	O
,	O
haben	O
die	O
Jugendlichen	O
den	O
Mann	O
,	O
der	O
jüdischen	O
Glaubens	O
ist	O
,	O
kurz	O
vor	O
17	O
Uhr	TIME
in	O
der	O
Kreuzberger	O
Graefestraße	LOCATION
zunächst	O
antisemitisch	O
beleidigt	O
und	O
anschließend	O
mehrfach	O
mit	O
den	O
Fäusten	O
ins	O
Gesicht	O
geschlagen	O
.	O
Das	O
Opfer	O
erlitt	O
bei	O
dem	O
Angriff	O
schwere	O
Gesichtsfrakturen	O
und	O
musste	O
in	O
einem	O
Krankenhaus	O
operiert	O
werden	O
.	O
Intensive	O
Ermittlungen	O
des	O
Polizeilichen	O
Staatsschutzes	O
beim	O
Landeskriminalamt	O
führten	O
nun	O
auf	O
die	O
Spur	O
von	O
drei	O
Männern	O
im	O
Alter	O
von	O
17	O
--	O
22	O
Jahren	O
,	O
die	O
heute	O
früh	O
gegen	O
6.00	O
Uhr	TIME
festgenommen	O
wurden	O
.	O
Nach	O
einer	O
erkennungsdienstlichen	O
Behandlung	O
sowie	O
Vernehmung	O
zu	O
der	O
Tat	O
kam	O
das	O
Trio	O
wieder	O
auf	O
freien	O
Fuß	O
.	O
Nachforschungen	O
der	O
Kriminalpolizisten	O
ergaben	O
,	O
dass	O
entgegen	O
bisheriger	O
Erkenntnisse	O
weitere	O
Angreifer	O
nicht	O
an	O
der	O
Tat	O
beteiligt	O
waren	O
.	O
Die	O
drei	O
Männer	O
müssen	O
sich	O
nun	O
wegen	O
Beleidigung	O
und	O
gefährlicher	O
Körperverletzung	O
verantworten	O
.	O
In	O
Zusammenhang	O
mit	O
einem	O
Verkehrsunfall	O
gestern	O
Abend	O
in	O
Mariendorf	O
,	O
bei	O
dem	O
ein	O
Motorradfahrer	O
schwer	O
verletzt	O
wurde	O
und	O
der	O
Fahrer	O
des	O
Unfallautos	O
geflüchtet	O
ist	O
,	O
bittet	O
die	O
Polizei	O
Berlin	O
um	O
Mithilfe	O
.	O
Bisherigen	O
Ermittlungen	O
zufolge	O
fuhr	TIME
der	O
Kradfahrer	O
,	O
wie	O
berichtet	O
,	O
in	O
der	O
Ullsteinstraße	LOCATION
in	O
Richtung	O
Gradestraße	LOCATION
.	O
Als	O
der	O
Mann	O
mit	O
seinem	O
Motorrad	O
gegen	O
20.25	O
Uhr	TIME
in	O
den	O
Kreuzungsbereich	O
Gottlieb-Dunkel	O
-	O
/	O
Grade	O
-	O
/	O
Rixdorfer	O
Straße	LOCATION
einfuhr	TIME
,	O
kollidierte	O
er	O
mit	O
einem	O
entgegenkommenden	O
Auto	O
,	O
das	O
zu	O
diesem	O
Zeitpunkt	O
nach	O
links	O
in	O
die	O
Rixdorfer	O
Straße	LOCATION
einbog	O
.	O
Bei	O
dem	O
Fahrzeug	O
handelt	O
es	O
sich	O
vermutlich	O
um	O
einen	O
dunklen	O
„	O
BMW	O
``	O
,	O
der	O
sich	O
nach	O
dem	O
Unfall	O
über	O
die	O
Rixdorfer	O
Straße	LOCATION
in	O
Richtung	O
Alt-Mariendorf	O
entfernte	O
.	O
Der	O
20-jährige	O
Motorradfahrer	O
erlitt	O
bei	O
dem	O
Verkehrsunfall	O
schwere	O
Verletzungen	O
und	O
kam	O
zur	O
stationären	O
Behandlung	O
in	O
ein	O
Krankenhaus	O
.	O
Der	O
Verkehrsermittlungsdienst	O
der	O
Polizeidirektion	O
4	O
führt	O
die	O
Ermittlungen	O
und	O
die	O
Fahndung	O
nach	O
dem	O
flüchtigen	O
Autofahrer	O
und	O
hat	O
in	O
diesem	O
Zusammenhang	O
folgende	O
Frage	O
:	O
Wer	O
hat	O
den	O
Verkehrsunfall	O
am	O
Montag	O
,	O
12.05.2014	O
,	O
gegen	O
20.25	O
Uhr	TIME
auf	O
der	O
Kreuzung	O
Gottlieb-Dunkel	O
-	O
/	O
Grade	O
-	O
/	O
Rixdorfer	O
Straße	LOCATION
beobachtet	O
und	O
kann	O
Angaben	O
zu	O
dem	O
geflüchteten	O
Fahrzeug	O
bzw	O
.	O
dessen	O
Fahrer	O
machen	O
?	O
Hinweise	O
nimmt	O
der	O
Verkehrsermittlungsdienst	O
der	O
Polizeidirektion	O
4	O
in	O
der	O
Eiswaldtstraße	LOCATION
18	O
in	O
Lankwitz	O
unter	O
der	O
Telefonnummer	O
-LRB-	O
030	O
-RRB-	O
4664	O
--	O
481	O
800	O
oder	O
jede	O
andere	O
Polizeidienststelle	O
entgegen	O
.	O
Eine	O
21-Jährige	O
erlitt	O
bei	O
einem	O
StraßenI-LrCaub	O
in	O
der	O
vergangenen	O
Nacht	O
in	O
Gesundbrunnen	O
leichte	O
Verletzungen	O
.	O
Ein	O
Unbekannter	O
hatte	O
sie	O
gegen	O
0.20	O
Uhr	TIME
in	O
der	O
Schulstraße	LOCATION
von	O
hinten	O
gepackt	O
und	O
versucht	O
,	O
ihr	O
Handy	O
zu	O
entreißen	O
.	O
Als	O
die	O
Frau	O
vehement	O
ihr	O
Eigentum	O
verteidigte	O
,	O
zog	O
der	O
Täter	O
ein	O
Messer	O
und	O
drohte	O
ihr	O
.	O
Er	O
flüchtete	O
mit	O
dem	O
nun	O
erbeuteten	O
Gut	O
in	O
Richtung	O
Nazarethkirchstraße	LOCATION
.	O
Die	O
Frau	O
erlitt	O
Kratzwunden	O
im	O
Gesicht	O
.	O
Ein	O
21-jähriger	O
polizeibekannter	O
Mann	O
wurde	O
in	O
der	O
vergangenen	O
Nacht	O
in	O
Mitte	O
nach	O
einem	O
Einbruch	O
in	O
eine	O
Bäckerei	O
festgenommen	O
.	O
Er	O
war	O
gegen	O
2.45	O
Uhr	TIME
gemeinsam	O
mit	O
einem	O
Komplizen	O
in	O
die	O
Räume	O
des	O
Geschäfts	O
in	O
der	O
Dircksenstraße	LOCATION
eingebrochen	O
,	O
offenbar	O
um	O
dort	O
Getränke	O
zu	O
entwenden	O
.	O
Ein	O
Mitarbeiter	O
einer	O
gegenüberliegenden	O
Diskothek	O
wurde	O
auf	O
den	O
Einbruch	O
durch	O
eine	O
ausgelöste	O
Alarmanlage	O
aufmerksam	O
und	O
hielt	O
den	O
21-Jährigen	O
bis	O
zum	O
Eintreffen	O
der	O
Polizei	O
fest	O
.	O
Der	O
Täter	O
versuchte	O
sich	O
zunächst	O
mit	O
einem	O
nicht	O
ihm	O
gehörenden	O
Ausweis	O
zu	O
legitimieren	O
.	O
Mit	O
dem	O
Passbild	O
konnte	O
der	O
Diskothekenmitarbeiter	O
jedoch	O
vielmehr	O
den	O
flüchtigen	O
zweiten	O
Einbrecher	O
identifizieren	O
.	O
Zwei	O
Unbekannte	O
haben	O
eine	O
Angestellte	O
eines	O
Neuköllner	O
Lokals	O
in	O
der	O
vergangenen	O
Nacht	O
bei	O
einem	O
Raubversuch	O
verletzt	O
.	O
Die	O
Täter	O
erwarteten	O
die	O
60-Jährige	O
gegen	O
1.50	O
Uhr	TIME
beim	O
Abschließen	O
der	O
Geschäftsräume	O
in	O
der	O
Sonnenallee	O
am	O
Eingang	O
und	O
drängten	O
sie	O
zurück	O
.	O
Einer	O
schubste	O
die	O
Frau	O
zu	O
Boden	O
,	O
schlug	O
mehrfach	O
deren	O
Kopf	O
auf	O
die	O
Fliesen	O
und	O
versuchte	O
somit	O
,	O
den	O
Verwahrungsort	O
der	O
Tageseinnahmen	O
in	O
Erfahrung	O
zu	O
bringen	O
.	O
Als	O
plötzlich	O
eine	O
Alarmanlage	O
in	O
dem	O
Lokal	O
auslöste	O
,	O
flüchteten	O
die	O
Männer	O
unverrichteter	O
Dinge	O
in	O
Richtung	O
Stuttgarter	O
Straße	LOCATION
.	O
Die	O
Frau	O
erlitt	O
Schürfwunden	O
und	O
Prellungen	O
.	O
Ein	O
Unbekannter	O
hat	O
gestern	O
Abend	O
eine	O
Friedrichshainer	O
Apotheke	O
überfallen	O
.	O
Der	O
Mann	O
betrat	O
gegen	O
20.25	O
Uhr	TIME
eine	O
Apotheke	O
im	O
Ringcenter	O
,	O
bedrohte	O
die	O
beiden	O
anwesenden	O
Mitarbeiterinnen	O
mit	O
einer	O
Pistole	O
und	O
flüchtete	O
anschließend	O
mit	O
erbeutetem	O
Geld	O
in	O
Richtung	O
S-Bahnhof	O
Frankfurter	O
Allee	O
.	O
Verletzt	O
wurde	O
niemand	O
.	O
Ein	O
Kradfahrer	O
erlitt	O
bei	O
einem	O
Verkehrsunfall	O
gestern	O
in	O
Tempelhof	O
schwere	O
Verletzungen	O
.	O
Er	O
kollidierte	O
gegen	O
20.25	O
Uhr	TIME
an	O
der	O
Kreuzung	O
Gottlieb-Dunkel-Straße	LOCATION
/	O
Grade	O
-	O
/	O
Rixdorfer	O
Straße	LOCATION
mit	O
einem	O
aus	O
der	O
Gradestraße	LOCATION
in	O
die	O
Rixdorfer	O
Straße	LOCATION
abbiegenden	O
dunklen	O
„	O
BMW	O
``	O
.	O
Der	O
Fahrer	O
des	O
Unfallautos	O
flüchtete	O
anschließend	O
.	O
Der	O
20-jährige	O
Motorradfahrer	O
kam	O
in	O
eine	O
Klinik	O
.	O
Unbekannte	O
haben	O
in	O
der	O
vergangenen	O
Nacht	O
ein	O
Auto	O
in	O
Charlottenburg	O
angezündet	O
.	O
Anwohner	O
der	O
Suarezstraße	LOCATION
entdeckten	O
gegen	O
1.10	O
Uhr	TIME
den	O
brennenden	O
„	O
Porsche	O
``	O
älteren	O
Baujahrs	O
und	O
alarmierten	O
die	O
Feuerwehr	O
,	O
die	O
die	O
Flammen	O
erstickte	O
.	O
Ein	O
Brandkommissariat	O
beim	O
Landeskriminalamt	O
ermittelt	O
.	O
Bei	O
einem	O
Polizeieinsatz	O
in	O
Neukölln	O
wegen	O
Lärmbelästigung	O
beleidigte	O
ein	O
Mann	O
die	O
eingesetzten	O
Beamten	O
und	O
wehrte	O
sich	O
